ç´ïÔäJénì˙,î≠çsì˙,ëgóßäJénì˙,ê∂éYåééü,ì`ï[ÇmÇè,â¡çHïîî‘,ïîïiñº,ïKóvêî,ñ¢à¯ìñç›å…êî,éËéùÇøç›å…êî,ìæà”êÊíçï∂î‘çÜ,èoå…çœêî
2025/12/17,2025/11/22,2025/12/03,2025126,E000097957,479-616AA30,RAISING CAM (C),285,0,0,,0
2026/02/02,2025/11/22,2026/01/19,2026021,E000098947,479-616AA34,RAISING CAM (C),305,187,187,,0
2026/02/04,2025/11/22,2026/01/21,2026022,E000098992,479-616AA34,RAISING CAM (C),305,0,0,,0
2026/01/22,2025/11/22,2026/01/07,2026016,E000098510,479-616AA38,RAISING CAM (C),325,54,54,,0
2025/11/11,2025/11/22,2025/10/27,2025113,E000096954,479-619AA30,WELT CAM (B),195,0,307,,195
2025/11/18,2025/11/22,2025/11/04,2025115,E000097034,479-619AA30,WELT CAM (B),195,195,307,,0
2025/12/03,2025/11/22,2025/11/18,2025122,E000097726,479-619AA30,WELT CAM (B),195,112,112,,0
2025/12/08,2025/11/22,2025/11/21,2025123,E000097775,479-619AA30,WELT CAM (B),195,0,0,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000097927,479-619AA30,WELT CAM (B),195,0,0,,0
2025/12/17,2025/11/22,2025/12/03,2025126,E000097958,479-619AA30,WELT CAM (B),195,0,0,,0
2026/02/02,2025/11/22,2026/01/19,2026021,E000098948,479-619AA34,WELT CAM (B),200,150,150,,0
2026/02/04,2025/11/22,2026/01/21,2026022,E000098993,479-619AA34,WELT CAM (B),200,0,0,,0
2026/01/22,2025/11/22,2026/01/07,2026016,E000098511,479-619AA38,WELT CAM (B),215,48,48,,0
2025/11/11,2025/11/22,2025/10/27,2025113,E000096955,479-620AA30,WELT CAM (C),195,0,589,,195
2025/11/18,2025/11/22,2025/11/04,2025115,E000097035,479-620AA30,WELT CAM (C),195,0,589,,195
2025/12/03,2025/11/22,2025/11/18,2025122,E000097727,479-620AA30,WELT CAM (C),195,195,589,,0
2025/12/08,2025/11/22,2025/11/21,2025123,E000097776,479-620AA30,WELT CAM (C),195,195,394,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000097928,479-620AA30,WELT CAM (C),195,195,199,,0
2025/12/17,2025/11/22,2025/12/03,2025126,E000097959,479-620AA30,WELT CAM (C),195,4,4,,0
2026/02/02,2025/11/22,2026/01/19,2026021,E000098949,479-620AA34,WELT CAM (C),200,188,188,,0
2026/02/04,2025/11/22,2026/01/21,2026022,E000098994,479-620AA34,WELT CAM (C),200,0,0,,0
2026/01/22,2025/11/22,2026/01/07,2026016,E000098512,479-620AA38,WELT CAM (C),215,39,39,,0
2025/11/11,2025/11/22,2025/10/27,2025113,E000096956,479-623AA30,WELT CAM (B),90,0,269,,90
2025/11/18,2025/11/22,2025/11/04,2025115,E000097036,479-623AA30,WELT CAM (B),90,0,269,,90
2025/12/03,2025/11/22,2025/11/18,2025122,E000097728,479-623AA30,WELT CAM (B),90,90,269,,0
2025/12/08,2025/11/22,2025/11/21,2025123,E000097777,479-623AA30,WELT CAM (B),90,90,179,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000097929,479-623AA30,WELT CAM (B),90,89,89,,0
2025/12/17,2025/11/22,2025/12/03,2025126,E000097960,479-623AA30,WELT CAM (B),90,0,0,,0
2026/02/02,2025/11/22,2026/01/19,2026021,E000098950,479-623AA34,WELT CAM (B),105,105,241,,0
2026/02/04,2025/11/22,2026/01/21,2026022,E000098995,479-623AA34,WELT CAM (B),105,105,136,,0
2026/01/22,2025/11/22,2026/01/07,2026016,E000098513,479-623AA38,WELT CAM (B),110,52,52,,0
2025/11/11,2025/11/22,2025/10/27,2025113,E000096957,479-624AA30,WELT CAM (C),90,0,198,,90
2025/11/18,2025/11/22,2025/11/04,2025115,E000097037,479-624AA30,WELT CAM (C),90,0,198,,90
2025/12/03,2025/11/22,2025/11/18,2025122,E000097729,479-624AA30,WELT CAM (C),90,90,198,,0
2025/12/08,2025/11/22,2025/11/21,2025123,E000097778,479-624AA30,WELT CAM (C),90,90,108,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000097930,479-624AA30,WELT CAM (C),90,18,18,,0
2025/12/17,2025/11/22,2025/12/03,2025126,E000097961,479-624AA30,WELT CAM (C),90,0,0,,0
2026/02/02,2025/11/22,2026/01/19,2026021,E000098951,479-624AA34,WELT CAM (C),105,105,124,,0
2026/02/04,2025/11/22,2026/01/21,2026022,E000098996,479-624AA34,WELT CAM (C),105,19,19,,0
2026/01/22,2025/11/22,2026/01/07,2026016,E000098514,479-624AA38,WELT CAM (C),110,61,61,,0
2025/11/11,2025/11/22,2025/10/27,2025113,E000096958,479-627AA30,TUCKING CAM (B),140,0,256,,140
2025/11/18,2025/11/22,2025/11/04,2025115,E000097038,479-627AA30,TUCKING CAM (B),140,140,256,,0
2025/12/03,2025/11/22,2025/11/18,2025122,E000097730,479-627AA30,TUCKING CAM (B),140,116,116,,0
2025/12/08,2025/11/22,2025/11/21,2025123,E000097779,479-627AA30,TUCKING CAM (B),140,0,0,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000097931,479-627AA30,TUCKING CAM (B),140,0,0,,0
2025/12/17,2025/11/22,2025/12/03,2025126,E000097962,479-627AA30,TUCKING CAM (B),140,0,0,,0
2026/02/02,2025/11/22,2026/01/19,2026021,E000098952,479-627AA34,TUCKING CAM (B),150,108,108,,0
2026/02/04,2025/11/22,2026/01/21,2026022,E000098997,479-627AA34,TUCKING CAM (B),150,0,0,,0
2026/01/22,2025/11/22,2026/01/07,2026016,E000098515,479-627AA38,TUCKING CAM (B),160,43,43,,0
2025/11/11,2025/11/22,2025/10/27,2025113,E000096959,479-628AA30,TUCKING CAM (C),140,0,79,,140
2025/11/18,2025/11/22,2025/11/04,2025115,E000097039,479-628AA30,TUCKING CAM (C),140,0,79,,140
2025/12/03,2025/11/22,2025/11/18,2025122,E000097731,479-628AA30,TUCKING CAM (C),140,79,79,,0
2025/12/08,2025/11/22,2025/11/21,2025123,E000097780,479-628AA30,TUCKING CAM (C),140,0,0,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000097932,479-628AA30,TUCKING CAM (C),140,0,0,,0
2025/12/17,2025/11/22,2025/12/03,2025126,E000097963,479-628AA30,TUCKING CAM (C),140,0,0,,0
2026/02/02,2025/11/22,2026/01/19,2026021,E000098953,479-628AA34,TUCKING CAM (C),150,126,126,,0
2026/02/04,2025/11/22,2026/01/21,2026022,E000098998,479-628AA34,TUCKING CAM (C),150,0,0,,0
2026/01/22,2025/11/22,2026/01/07,2026016,E000098516,479-628AA38,TUCKING CAM (C),160,54,54,,0
2025/11/11,2025/11/22,2025/10/27,2025113,E000096960,479-651AB30,GATE CAM (B),5,0,20,,5
2025/11/18,2025/11/22,2025/11/04,2025115,E000097040,479-651AB30,GATE CAM (B),5,0,20,,5
2025/12/03,2025/11/22,2025/11/18,2025122,E000097732,479-651AB30,GATE CAM (B),5,0,20,,5
2025/12/08,2025/11/22,2025/11/21,2025123,E000097781,479-651AB30,GATE CAM (B),5,0,20,,5
2025/12/15,2025/11/22,2025/12/01,2025125,E000097933,479-651AB30,GATE CAM (B),5,0,20,,5
2025/12/17,2025/11/22,2025/12/03,2025126,E000097964,479-651AB30,GATE CAM (B),5,0,20,,5
2026/02/02,2025/11/22,2026/01/19,2026021,E000098954,479-651AB34,GATE CAM (B),5,5,19,,0
2026/02/04,2025/11/22,2026/01/21,2026022,E000098999,479-651AB34,GATE CAM (B),5,5,14,,0
2026/01/22,2025/11/22,2026/01/07,2026016,E000098517,479-651AB38,GATE CAM (B),10,10,15,,0
2025/11/11,2025/11/22,2025/10/27,2025113,E000096961,479-652AB30,GATE CAM (C),5,0,27,,5
2025/11/18,2025/11/22,2025/11/04,2025115,E000097041,479-652AB30,GATE CAM (C),5,0,27,,5
2025/12/03,2025/11/22,2025/11/18,2025122,E000097733,479-652AB30,GATE CAM (C),5,0,27,,5
2025/12/08,2025/11/22,2025/11/21,2025123,E000097782,479-652AB30,GATE CAM (C),5,0,27,,5
2025/12/15,2025/11/22,2025/12/01,2025125,E000097934,479-652AB30,GATE CAM (C),5,0,27,,5
2025/12/17,2025/11/22,2025/12/03,2025126,E000097965,479-652AB30,GATE CAM (C),5,0,27,,5
2026/02/02,2025/11/22,2026/01/19,2026021,E000098955,479-652AB34,GATE CAM (C),5,5,24,,0
2026/02/04,2025/11/22,2026/01/21,2026022,E000099000,479-652AB34,GATE CAM (C),5,5,19,,0
2026/01/22,2025/11/22,2026/01/07,2026016,E000098518,479-652AB38,GATE CAM (C),10,10,18,,0
2026/02/17,2025/11/22,2026/02/02,2026025,E000099130,5108-511DA42,KNIT CAM,290,10,10,,0
2026/02/17,2025/11/22,2026/02/02,2026025,E000099131,5108-512BA42,WELT CAM,286,33,33,,0
2026/02/17,2025/11/22,2026/02/02,2026025,E000099132,5108-515CA42,GATE CAM,2,2,2,,0
2026/02/17,2025/11/22,2026/02/02,2026025,E000099133,5108-515DA42,GATE CAM,2,2,2,,0
2026/02/17,2025/11/22,2026/02/02,2026025,E000099134,5108-517BA42,WELT CAM,2,1,1,,0
2026/02/17,2025/11/22,2026/02/02,2026025,E000099135,5108-607AA42,NEEDLE GUARD,70,31,31,,0
2026/02/17,2025/11/22,2026/02/02,2026025,E000099136,5108-607BA42,NEEDLE GUARD,2,2,3,,0
2026/02/17,2025/11/22,2026/02/02,2026025,E000099137,5108-608AA42,NEEDLE GUARD,2,2,2,,0
2026/02/17,2025/11/22,2026/02/02,2026025,E000099138,5108-615AA42,WELT CAM (H),142,23,23,,0
2026/02/17,2025/11/22,2026/02/02,2026025,E000099139,5108-616AA42,WELT CAM (L),144,20,20,,0
2026/02/17,2025/11/22,2026/02/02,2026025,E000099140,5108-617AA42,WELT CAM (H),2,2,2,,0
2026/02/17,2025/11/22,2026/02/02,2026025,E000099141,5108-617BA42,WELT CAM (H),2,2,2,,0
2026/02/17,2025/11/22,2026/02/02,2026025,E000099142,5108-618AA42,WELT CAM (L),2,2,2,,0
2026/01/22,2025/11/22,2026/01/07,2026016,E000098519,5128-607AA30,NEEDLE GUARD,29,29,55,,0
2026/01/22,2025/11/22,2026/01/07,2026016,E000098520,5128-607BA30,NEEDLE GUARD,1,1,31,,0
2026/01/22,2025/11/22,2026/01/07,2026016,E000098521,5128-608AA30,NEEDLE GUARD,1,1,36,,0
2025/12/10,2025/11/22,2025/11/26,2025124,E000098199,5142-506AA34,NEEDLE GUARD,140,56,56,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000098227,5142-506AA34,NEEDLE GUARD,105,0,0,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098268,5142-506AA34,NEEDLE GUARD,210,0,0,,0
2025/12/24,2025/11/22,2025/12/10,2025128,E000098309,5142-506AA34,NEEDLE GUARD,210,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097317,5142-506AA38,NEEDLE GUARD,78,78,89,,0
2025/12/10,2025/11/22,2025/11/26,2025124,E000098200,5142-507AA34,NEEDLE GUARD,4,4,19,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000098228,5142-507AA34,NEEDLE GUARD,3,3,15,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098269,5142-507AA34,NEEDLE GUARD,6,6,12,,0
2025/12/24,2025/11/22,2025/12/10,2025128,E000098310,5142-507AA34,NEEDLE GUARD,6,6,6,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097318,5142-507AA38,NEEDLE GUARD,2,0,4,,2
2025/12/10,2025/11/22,2025/11/26,2025124,E000098201,5142-511AA34,KNIT CAM,400,65,65,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000098229,5142-511AA34,KNIT CAM,300,0,0,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098270,5142-511AA34,KNIT CAM,962,0,0,,0
2025/12/24,2025/11/22,2025/12/10,2025128,E000098311,5142-511AA34,KNIT CAM,600,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097319,5142-511AA38,KNIT CAM,624,624,674,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097320,5142-511SC38,KNIT CAM,312,312,334,,0
2025/12/10,2025/11/22,2025/11/26,2025124,E000098202,5142-512AB34,WELT CAM,224,7,7,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000098230,5142-512AB34,WELT CAM,168,0,0,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098271,5142-512AB34,WELT CAM,504,0,0,,0
2025/12/24,2025/11/22,2025/12/10,2025128,E000098312,5142-512AB34,WELT CAM,336,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000098376,5142-512AB38,WELT CAM,390,390,412,,0
2025/12/10,2025/11/22,2025/11/26,2025124,E000098203,5142-514AA34,TUCK CAM,224,42,42,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000098231,5142-514AA34,TUCK CAM,168,0,0,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098272,5142-514AA34,TUCK CAM,504,0,0,,0
2025/12/24,2025/11/22,2025/12/10,2025128,E000098313,5142-514AA34,TUCK CAM,336,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097322,5142-514AA38,TUCK CAM,312,312,384,,0
2025/12/10,2025/11/22,2025/11/26,2025124,E000098204,5142-516AB34,SEGMENT WELT CAM,32,6,6,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000098232,5142-516AB34,SEGMENT WELT CAM,24,0,0,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098273,5142-516AB34,SEGMENT WELT CAM,88,0,0,,0
2025/12/24,2025/11/22,2025/12/10,2025128,E000098314,5142-516AB34,SEGMENT WELT CAM,48,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000098377,5142-516AB38,SEGMENT WELT CAM,44,44,72,,0
2025/12/10,2025/11/22,2025/11/26,2025124,E000098205,5142-521AA34,KNIT CAM,564,36,36,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000098233,5142-521AA34,KNIT CAM,423,0,0,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098274,5142-521AA34,KNIT CAM,704,0,0,,0
2025/12/24,2025/11/22,2025/12/10,2025128,E000098315,5142-521AA34,KNIT CAM,846,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097324,5142-521AA38,KNIT CAM,392,392,526,,0
2025/12/10,2025/11/22,2025/11/26,2025124,E000098206,5142-522AB34,WELT CAM,80,12,12,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000098234,5142-522AB34,WELT CAM,60,0,0,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098275,5142-522AB34,WELT CAM,100,0,0,,0
2025/12/24,2025/11/22,2025/12/10,2025128,E000098316,5142-522AB34,WELT CAM,120,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097325,5142-522AB38,WELT CAM,24,0,24,,24
2025/12/10,2025/11/22,2025/11/26,2025124,E000098207,5142-524AA34,TUCK CAM,368,52,52,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000098235,5142-524AA34,TUCK CAM,276,0,0,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098276,5142-524AA34,TUCK CAM,414,0,0,,0
2025/12/24,2025/11/22,2025/12/10,2025128,E000098317,5142-524AA34,TUCK CAM,552,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097326,5142-524AA38,TUCK CAM,234,234,346,,0
2025/12/10,2025/11/22,2025/11/26,2025124,E000098208,5142-524BA34,TUCK CAM,88,10,10,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000098236,5142-524BA34,TUCK CAM,66,0,0,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098277,5142-524BA34,TUCK CAM,132,0,0,,0
2025/12/24,2025/11/22,2025/12/10,2025128,E000098318,5142-524BA34,TUCK CAM,132,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097327,5142-524BA38,TUCK CAM,52,52,65,,0
2025/12/10,2025/11/22,2025/11/26,2025124,E000098209,5142-525AB34,WELT CAM,704,15,15,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000098237,5142-525AB34,WELT CAM,528,0,0,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098278,5142-525AB34,WELT CAM,844,0,0,,0
2025/12/24,2025/11/22,2025/12/10,2025128,E000098319,5142-525AB34,WELT CAM,1056,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097328,5142-525AB38,WELT CAM,390,390,413,,0
2025/12/10,2025/11/22,2025/11/26,2025124,E000098210,5142-529AA34,WW CAM,88,22,22,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000098238,5142-529AA34,WW CAM,66,0,0,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098279,5142-529AA34,WW CAM,132,0,0,,0
2025/12/24,2025/11/22,2025/12/10,2025128,E000098320,5142-529AA34,WW CAM,132,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097329,5142-529AA38,WW CAM,52,52,69,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098280,5142-531BA34,KNIT CAM,280,14,14,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098281,5142-532AA34,WELT CAM,304,4,4,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098282,5142-534AA34,TUCK CAM,96,9,9,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098283,5142-535AB34,WELT CAM,96,0,0,,0
2025/12/10,2025/11/22,2025/11/26,2025124,E000098211,5142-606AA34,NEEDLE GUARD,136,40,40,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000098239,5142-606AA34,NEEDLE GUARD,102,0,0,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098284,5142-606AA34,NEEDLE GUARD,204,0,0,,0
2025/12/24,2025/11/22,2025/12/10,2025128,E000098321,5142-606AA34,NEEDLE GUARD,204,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097330,5142-606AA38,NEEDLE GUARD,76,76,99,,0
2025/12/10,2025/11/22,2025/11/26,2025124,E000098212,5142-606BA34,NEEDLE GUARD,4,4,18,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000098240,5142-606BA34,NEEDLE GUARD,3,3,14,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098285,5142-606BA34,NEEDLE GUARD,6,6,11,,0
2025/12/24,2025/11/22,2025/12/10,2025128,E000098322,5142-606BA34,NEEDLE GUARD,6,5,5,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097331,5142-606BA38,NEEDLE GUARD,2,0,10,,2
2025/12/10,2025/11/22,2025/11/26,2025124,E000098213,5142-607AA34,NEEDLE GUARD,4,1,1,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000098241,5142-607AA34,NEEDLE GUARD,3,0,0,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098286,5142-607AA34,NEEDLE GUARD,6,0,0,,0
2025/12/24,2025/11/22,2025/12/10,2025128,E000098323,5142-607AA34,NEEDLE GUARD,6,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097332,5142-607AA38,NEEDLE GUARD,2,0,7,,2
2025/12/10,2025/11/22,2025/11/26,2025124,E000098214,5142-611AA33,STITCH CAM H,284,127,127,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000098242,5142-611AA33,STITCH CAM H,213,0,0,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098287,5142-611AA33,STITCH CAM H,426,0,0,,0
2025/12/24,2025/11/22,2025/12/10,2025128,E000098324,5142-611AA33,STITCH CAM H,426,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097333,5142-611AA36,STITCH CAM (H),158,158,199,,0
2025/12/10,2025/11/22,2025/11/26,2025124,E000098215,5142-612AA33,STITCH CAM L,284,96,96,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000098243,5142-612AA33,STITCH CAM L,213,0,0,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098288,5142-612AA33,STITCH CAM L,426,0,0,,0
2025/12/24,2025/11/22,2025/12/10,2025128,E000098325,5142-612AA33,STITCH CAM L,426,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097334,5142-612AA36,STITCH CAM (L),158,158,196,,0
2025/12/10,2025/11/22,2025/11/26,2025124,E000098216,5142-613AA34,RAISING CAM H,284,81,81,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000098244,5142-613AA34,RAISING CAM H,213,0,0,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098289,5142-613AA34,RAISING CAM H,426,0,0,,0
2025/12/24,2025/11/22,2025/12/10,2025128,E000098326,5142-613AA34,RAISING CAM H,426,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097335,5142-613AA38,RAISING CAM (H),158,0,71,,158
2025/12/22,2025/11/22,2025/12/08,2025127,E000098290,5142-613BA34,RAISING CAM (H),70,16,16,,0
2025/12/10,2025/11/22,2025/11/26,2025124,E000098217,5142-614AA34,RAISING CAM L,284,109,109,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000098245,5142-614AA34,RAISING CAM L,213,0,0,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098291,5142-614AA34,RAISING CAM L,426,0,0,,0
2025/12/24,2025/11/22,2025/12/10,2025128,E000098327,5142-614AA34,RAISING CAM L,426,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097336,5142-614AA38,RAISING CAM (L),158,0,124,,158
2025/12/22,2025/11/22,2025/12/08,2025127,E000098292,5142-614BA34,RAISING CAM (L),70,15,15,,0
2025/12/10,2025/11/22,2025/11/26,2025124,E000098218,5142-615AA34,WELT CAM H,148,44,44,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000098246,5142-615AA34,WELT CAM H,111,0,0,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098293,5142-615AA34,WELT CAM H,222,0,0,,0
2025/12/24,2025/11/22,2025/12/10,2025128,E000098328,5142-615AA34,WELT CAM H,222,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097337,5142-615AA38,WELT CAM (H),120,0,47,,120
2025/12/22,2025/11/22,2025/12/08,2025127,E000098294,5142-615BA34,WELT CAM (H),74,13,13,,0
2025/12/10,2025/11/22,2025/11/26,2025124,E000098219,5142-615LA34,WELT CAM H,4,4,8,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000098247,5142-615LA34,WELT CAM H,3,3,4,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098295,5142-615LA34,WELT CAM H,6,1,1,,0
2025/12/24,2025/11/22,2025/12/10,2025128,E000098329,5142-615LA34,WELT CAM H,6,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097338,5142-615LA38,WELT CAM (H),2,0,31,,2
2025/12/22,2025/11/22,2025/12/08,2025127,E000098296,5142-615MA34,WELT CAM (H),2,0,2,,2
2025/12/10,2025/11/22,2025/11/26,2025124,E000098220,5142-616AA34,WELT CAM L,152,49,49,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000098248,5142-616AA34,WELT CAM L,114,0,0,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098297,5142-616AA34,WELT CAM L,228,0,0,,0
2025/12/24,2025/11/22,2025/12/10,2025128,E000098330,5142-616AA34,WELT CAM L,228,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097339,5142-616AA38,WELT CAM (L),122,122,169,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098298,5142-616BA34,WELT CAM (L),76,10,10,,0
2025/12/10,2025/11/22,2025/11/26,2025124,E000098221,5142-617AA34,WELT CAM H,136,32,32,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000098249,5142-617AA34,WELT CAM H,102,0,0,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098299,5142-617AA34,WELT CAM H,170,0,0,,0
2025/12/24,2025/11/22,2025/12/10,2025128,E000098331,5142-617AA34,WELT CAM H,204,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097340,5142-617AA38,WELT CAM (H),38,38,48,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098300,5142-617BA34,WELT CAM (H),24,13,13,,0
2025/12/10,2025/11/22,2025/11/26,2025124,E000098222,5142-618AA34,WELT CAM L,136,45,45,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000098250,5142-618AA34,WELT CAM L,102,0,0,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098301,5142-618AA34,WELT CAM L,170,0,0,,0
2025/12/24,2025/11/22,2025/12/10,2025128,E000098332,5142-618AA34,WELT CAM L,204,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097341,5142-618AA38,WELT CAM (L),38,38,51,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098302,5142-618BA34,WELT CAM (L),24,9,9,,0
2025/12/10,2025/11/22,2025/11/26,2025124,E000098223,5142-619AA34,TUCKING CAM H,140,47,47,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000098251,5142-619AA34,TUCKING CAM H,105,0,0,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098303,5142-619AA34,TUCKING CAM H,210,0,0,,0
2025/12/24,2025/11/22,2025/12/10,2025128,E000098333,5142-619AA34,TUCKING CAM H,210,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097342,5142-619AA38,TUCKING CAM (H),120,120,205,,0
2025/12/10,2025/11/22,2025/11/26,2025124,E000098224,5142-620AA34,TUCKING CAM L,140,33,33,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000098252,5142-620AA34,TUCKING CAM L,105,0,0,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098304,5142-620AA34,TUCKING CAM L,210,0,0,,0
2025/12/24,2025/11/22,2025/12/10,2025128,E000098334,5142-620AA34,TUCKING CAM L,210,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097343,5142-620AA38,TUCKING CAM (L),120,120,206,,0
2025/12/10,2025/11/22,2025/11/26,2025124,E000098225,5142-621AA33,TUCK STITCH CAM H,140,111,111,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000098253,5142-621AA33,TUCK STITCH CAM H,105,0,0,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098305,5142-621AA33,TUCK STITCH CAM H,210,0,0,,0
2025/12/24,2025/11/22,2025/12/10,2025128,E000098335,5142-621AA33,TUCK STITCH CAM H,210,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097344,5142-621AA36,TUCK STITCH CAM (H),120,120,228,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098306,5142-621BA33,TUCK STITCH CAM (H),24,16,16,,0
2025/12/10,2025/11/22,2025/11/26,2025124,E000098226,5142-622AA33,TUCK STITCH CAM L,140,64,64,,0
2025/12/15,2025/11/22,2025/12/01,2025125,E000098254,5142-622AA33,TUCK STITCH CAM L,105,0,0,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098307,5142-622AA33,TUCK STITCH CAM L,210,0,0,,0
2025/12/24,2025/11/22,2025/12/10,2025128,E000098336,5142-622AA33,TUCK STITCH CAM L,210,0,0,,0
2025/11/18,2025/11/22,2025/11/04,2025115,E000097345,5142-622AA36,TUCK STITCH CAM (L),120,120,143,,0
2025/12/22,2025/11/22,2025/12/08,2025127,E000098308,5142-622BA33,TUCK STITCH CAM (L),24,18,18,,0
2025/11/13,2025/11/22,2025/10/29,2025114,E000097002,5154-506AA30,NEEDLE GUARD,168,0,284,,168
