ç´ïÔäJénì˙,î≠çsì˙,ëgóßäJénì˙,ê∂éYåééü,ì`ï[ÇmÇè,â¡çHïîî‘,ïîïiñº,ïKóvêî,ñ¢à¯ìñç›å…êî,éËéùÇøç›å…êî,ìæà”êÊíçï∂î‘çÜ,èoå…çœêî
2025/11/06,2025/10/01,2025/10/22,2025112,E000096901,474-518AA30,WELT CAM,540,48,48,,0
2025/11/13,2025/10/01,2025/10/29,2025114,E000096990,474-518AA30,WELT CAM,540,0,0,,0
2025/12/10,2025/10/01,2025/11/26,2025124,E000097884,474-518AA30,WELT CAM,540,0,0,,0
2025/12/22,2025/10/01,2025/12/08,2025127,E000098025,474-518AA30,WELT CAM,540,0,0,,0
2025/10/07,2025/10/01,2025/10/07,,E000096810,474-518AA38,WELT CAM,100,100,159,PJ-0624201,
2025/11/06,2025/10/01,2025/10/22,2025112,E000096902,474-608AA30,NEEDLE GUARD,5,5,10,,0
2025/11/13,2025/10/01,2025/10/29,2025114,E000096991,474-608AA30,NEEDLE GUARD,5,5,5,,0
2025/12/10,2025/10/01,2025/11/26,2025124,E000097885,474-608AA30,NEEDLE GUARD,5,0,0,,0
2025/12/22,2025/10/01,2025/12/08,2025127,E000098026,474-608AA30,NEEDLE GUARD,5,0,0,,0
2025/11/27,2025/10/01,2025/11/12,2025118,E000097574,474-608AA38,NEEDLE GUARD,2,2,28,,0
2025/11/27,2025/10/01,2025/11/12,2025118,E000097575,474-611BA38,STITCH CAM (B),128,100,100,,0
2025/11/27,2025/10/01,2025/11/12,2025118,E000097576,474-612BA38,STITCH CAM (C),128,74,74,,0
2025/11/06,2025/10/01,2025/10/22,2025112,E000096903,474-615AA30,RAISING CAM (B),245,91,91,,0
2025/11/13,2025/10/01,2025/10/29,2025114,E000096992,474-615AA30,RAISING CAM (B),245,0,0,,0
2025/12/10,2025/10/01,2025/11/26,2025124,E000097886,474-615AA30,RAISING CAM (B),245,0,0,,0
2025/12/22,2025/10/01,2025/12/08,2025127,E000098027,474-615AA30,RAISING CAM (B),245,0,0,,0
2025/11/27,2025/10/01,2025/11/12,2025118,E000097577,474-615AA38,RAISING CAM (B),128,48,48,,0
2025/11/06,2025/10/01,2025/10/22,2025112,E000096904,474-616AA30,RAISING CAM (C),245,72,72,,0
2025/11/13,2025/10/01,2025/10/29,2025114,E000096993,474-616AA30,RAISING CAM (C),245,0,0,,0
2025/12/10,2025/10/01,2025/11/26,2025124,E000097887,474-616AA30,RAISING CAM (C),245,0,0,,0
2025/12/22,2025/10/01,2025/12/08,2025127,E000098028,474-616AA30,RAISING CAM (C),245,0,0,,0
2025/11/27,2025/10/01,2025/11/12,2025118,E000097578,474-616AA38,RAISING CAM (C),128,38,38,,0
2025/11/06,2025/10/01,2025/10/22,2025112,E000096905,474-619AA30,WELT CAM (B),240,109,109,,0
2025/11/13,2025/10/01,2025/10/29,2025114,E000096994,474-619AA30,WELT CAM (B),240,0,0,,0
2025/12/10,2025/10/01,2025/11/26,2025124,E000097888,474-619AA30,WELT CAM (B),240,0,0,,0
2025/12/22,2025/10/01,2025/12/08,2025127,E000098029,474-619AA30,WELT CAM (B),240,0,0,,0
2025/11/06,2025/10/01,2025/10/22,2025112,E000096906,474-620AA30,WELT CAM (C),240,189,189,,0
2025/11/13,2025/10/01,2025/10/29,2025114,E000096995,474-620AA30,WELT CAM (C),240,0,0,,0
2025/12/10,2025/10/01,2025/11/26,2025124,E000097889,474-620AA30,WELT CAM (C),240,0,0,,0
2025/12/22,2025/10/01,2025/12/08,2025127,E000098030,474-620AA30,WELT CAM (C),240,0,0,,0
2025/11/06,2025/10/01,2025/10/22,2025112,E000096907,474-623AA30,WELT CAM (B),90,9,9,,0
2025/11/13,2025/10/01,2025/10/29,2025114,E000096996,474-623AA30,WELT CAM (B),90,0,0,,0
2025/12/10,2025/10/01,2025/11/26,2025124,E000097890,474-623AA30,WELT CAM (B),90,0,0,,0
2025/12/22,2025/10/01,2025/12/08,2025127,E000098031,474-623AA30,WELT CAM (B),90,0,0,,0
2025/11/27,2025/10/01,2025/11/12,2025118,E000097579,474-623AA38,WELT CAM (B),70,11,11,,0
2025/11/06,2025/10/01,2025/10/22,2025112,E000096908,474-624AA30,WELT CAM (C),90,50,50,,0
2025/11/13,2025/10/01,2025/10/29,2025114,E000096997,474-624AA30,WELT CAM (C),90,0,0,,0
2025/12/10,2025/10/01,2025/11/26,2025124,E000097891,474-624AA30,WELT CAM (C),90,0,0,,0
2025/12/22,2025/10/01,2025/12/08,2025127,E000098032,474-624AA30,WELT CAM (C),90,0,0,,0
2025/11/27,2025/10/01,2025/11/12,2025118,E000097580,474-624AA38,WELT CAM (C),70,10,10,,0
2025/11/06,2025/10/01,2025/10/22,2025112,E000096909,474-627AA30,TUCKING CAM (B),120,120,160,,0
2025/11/13,2025/10/01,2025/10/29,2025114,E000096998,474-627AA30,TUCKING CAM (B),120,40,40,,0
2025/12/10,2025/10/01,2025/11/26,2025124,E000097892,474-627AA30,TUCKING CAM (B),120,0,0,,0
2025/12/22,2025/10/01,2025/12/08,2025127,E000098033,474-627AA30,TUCKING CAM (B),120,0,0,,0
2025/11/27,2025/10/01,2025/11/12,2025118,E000097581,474-627AA38,TUCKING CAM (B),42,30,30,,0
2025/11/06,2025/10/01,2025/10/22,2025112,E000096910,474-628AA30,TUCKING CAM (C),120,120,157,,0
2025/11/13,2025/10/01,2025/10/29,2025114,E000096999,474-628AA30,TUCKING CAM (C),120,37,37,,0
2025/12/10,2025/10/01,2025/11/26,2025124,E000097893,474-628AA30,TUCKING CAM (C),120,0,0,,0
2025/12/22,2025/10/01,2025/12/08,2025127,E000098034,474-628AA30,TUCKING CAM (C),120,0,0,,0
2025/11/27,2025/10/01,2025/11/12,2025118,E000097582,474-628AA38,TUCKING CAM (C),42,21,21,,0
2025/11/27,2025/10/01,2025/11/12,2025118,E000097583,474-631AA38,TUCK STITCH CAM (B),42,31,31,,0
2025/11/27,2025/10/01,2025/11/12,2025118,E000097584,474-632AA38,TUCK STITCH CAM (C),42,30,30,,0
2025/11/06,2025/10/01,2025/10/22,2025112,E000096911,474-651AA30,GATE CAM (B),5,5,16,,0
2025/11/13,2025/10/01,2025/10/29,2025114,E000097000,474-651AA30,GATE CAM (B),5,5,11,,0
2025/12/10,2025/10/01,2025/11/26,2025124,E000097894,474-651AA30,GATE CAM (B),5,5,6,,0
2025/12/22,2025/10/01,2025/12/08,2025127,E000098035,474-651AA30,GATE CAM (B),5,1,1,,0
2025/11/27,2025/10/01,2025/11/12,2025118,E000097585,474-651AB38,GATE CAM (B),2,2,8,,0
2025/11/06,2025/10/01,2025/10/22,2025112,E000096912,474-652AA30,GATE CAM (C),5,5,21,,0
2025/11/13,2025/10/01,2025/10/29,2025114,E000097001,474-652AA30,GATE CAM (C),5,5,16,,0
2025/12/10,2025/10/01,2025/11/26,2025124,E000097895,474-652AA30,GATE CAM (C),5,5,11,,0
2025/12/22,2025/10/01,2025/12/08,2025127,E000098036,474-652AA30,GATE CAM (C),5,5,6,,0
2025/11/27,2025/10/01,2025/11/12,2025118,E000097586,474-652AB38,GATE CAM (C),2,2,4,,0
2025/11/27,2025/10/01,2025/11/12,2025118,E000097587,474-655BA38,GUARD CAM (B),84,9,9,,0
2025/11/27,2025/10/01,2025/11/12,2025118,E000097588,474-656BA38,GUARD CAM (C),84,40,40,,0
2025/10/08,2025/10/01,2025/09/24,2025103,E000096481,478-521AB33,KNIT CAM,182,0,31,,182
2025/11/20,2025/10/01,2025/11/06,2025116,E000097113,478-521EA34,KNIT CAM,475,109,109,,0
2025/11/25,2025/10/01,2025/11/10,2025117,E000097126,478-521EA34,KNIT CAM,475,0,0,,0
2025/10/31,2025/10/01,2025/10/31,,E000096722,478-521EB30,KNIT CAM,504,97,97,PE-2553302,
2025/11/05,2025/10/01,2025/11/05,,E000096881,478-521EB30,KNIT CAM,672,0,0,PE-2553303,
2025/10/08,2025/10/01,2025/09/24,2025103,E000096482,478-522AB33,WELT CAM,4,0,14,,4
2025/10/31,2025/10/01,2025/10/31,,E000096723,478-522EB30,WELT CAM,516,516,558,PE-2553305,
2025/11/05,2025/10/01,2025/11/05,,E000096882,478-522EB30,WELT CAM,688,42,42,PE-2553306,
2025/11/20,2025/10/01,2025/11/06,2025116,E000097114,478-522EB34,WELT CAM,640,81,81,,0
2025/11/25,2025/10/01,2025/11/10,2025117,E000097127,478-522EB34,WELT CAM,640,0,0,,0
2025/11/20,2025/10/01,2025/11/06,2025116,E000097115,478-522GA34,GATE CAM,20,20,28,,0
2025/11/25,2025/10/01,2025/11/10,2025117,E000097128,478-522GA34,GATE CAM,20,8,8,,0
2025/10/31,2025/10/01,2025/10/31,,E000096725,478-522GB30,GATE CAM,12,12,30,PE-2553311,
2025/11/05,2025/10/01,2025/11/05,,E000096884,478-522GB30,GATE CAM,16,16,18,PE-2553312,
2025/10/08,2025/10/01,2025/09/24,2025103,E000096483,478-524AB33,WELT CAM,120,0,30,,120
2025/11/20,2025/10/01,2025/11/06,2025116,E000097116,478-524EA34,WELT CAM,150,36,36,,0
2025/11/25,2025/10/01,2025/11/10,2025117,E000097129,478-524EA34,WELT CAM,150,0,0,,0
2025/10/31,2025/10/01,2025/10/31,,E000096726,478-524EB30,WELT CAM,252,25,25,PE-2553314,
2025/11/05,2025/10/01,2025/11/05,,E000096885,478-524EB30,WELT CAM,336,0,0,PE-2553315,
2025/10/08,2025/10/01,2025/09/24,2025103,E000096484,478-533AB33,TUCK CAM,60,0,34,,60
2025/11/20,2025/10/01,2025/11/06,2025116,E000097117,478-533EA34,TUCK CAM,150,52,52,,0
2025/11/25,2025/10/01,2025/11/10,2025117,E000097130,478-533EA34,TUCK CAM,150,0,0,,0
2025/10/31,2025/10/01,2025/10/31,,E000096724,478-533EB30,TUCK CAM,336,336,362,PE-2553308,
2025/11/05,2025/10/01,2025/11/05,,E000096883,478-533EB30,TUCK CAM,448,26,26,PE-2553309,
2025/10/08,2025/10/01,2025/09/24,2025103,E000096485,478-607AA33,NEEDLE GUARD,58,0,21,,58
2025/10/08,2025/10/01,2025/09/24,2025103,E000096486,478-607BA33,NEEDLE GUARD,2,0,0,,2
2025/10/08,2025/10/01,2025/09/24,2025103,E000096487,478-608AA33,NEEDLE GUARD,2,0,2,,2
2025/11/20,2025/10/01,2025/11/06,2025116,E000097050,478-608AA34,NEEDLE GUARD,5,5,31,,0
2025/11/25,2025/10/01,2025/11/10,2025117,E000097055,478-608AA34,NEEDLE GUARD,5,5,26,,0
2025/12/12,2025/10/01,2025/12/12,,E000098369,478-623AA33,KNIT CAM (H),22,22,40,PF-9388209,
2025/12/12,2025/10/01,2025/12/12,,E000098367,478-623AA33,KNIT CAM (H),22,18,18,PF-9388204,
2025/10/31,2025/10/01,2025/10/31,,E000096727,478-623DA30,KNIT CAM (H),126,42,42,PE-2553317,
2025/11/05,2025/10/01,2025/11/05,,E000096886,478-623DA30,KNIT CAM (H),168,0,0,PE-2553318,
2025/10/08,2025/10/01,2025/09/24,2025103,E000096488,478-623DA33,KNIT CAM (H),32,0,10,,32
2025/12/12,2025/10/01,2025/12/12,,E000098370,478-624AA33,KNIT CAM (L),22,22,24,PF-9388210,
2025/12/12,2025/10/01,2025/12/12,,E000098368,478-624AA33,KNIT CAM (L),22,2,2,PF-9388205,
2025/10/31,2025/10/01,2025/10/31,,E000096728,478-624DA30,KNIT CAM (L),126,56,56,PE-2553320,
2025/11/05,2025/10/01,2025/11/05,,E000096887,478-624DA30,KNIT CAM (L),168,0,0,PE-2553321,
2025/10/08,2025/10/01,2025/09/24,2025103,E000096489,478-624DA33,KNIT CAM (L),32,0,16,,32
2025/10/31,2025/10/01,2025/10/31,,E000096729,478-625DA30,WELT CAM (H),129,51,51,PE-2553323,
2025/11/05,2025/10/01,2025/11/05,,E000096888,478-625DA30,WELT CAM (H),172,0,0,PE-2553324,
2025/10/08,2025/10/01,2025/09/24,2025103,E000096490,478-625DA33,WELT CAM (H),152,0,11,,152
2025/11/20,2025/10/01,2025/11/06,2025116,E000097118,478-625DA34,WELT CAM (H),325,34,34,,0
2025/11/25,2025/10/01,2025/11/10,2025117,E000097131,478-625DA34,WELT CAM (H),325,0,0,,0
2025/10/31,2025/10/01,2025/10/31,,E000096730,478-626DA30,WELT CAM (L),129,23,23,PE-2553326,
2025/11/05,2025/10/01,2025/11/05,,E000096889,478-626DA30,WELT CAM (L),172,0,0,PE-2553327,
2025/10/08,2025/10/01,2025/09/24,2025103,E000096491,478-626DA33,WELT CAM (L),152,0,63,,152
2025/11/20,2025/10/01,2025/11/06,2025116,E000097119,478-626DA34,WELT CAM (L),325,34,34,,0
2025/11/25,2025/10/01,2025/11/10,2025117,E000097132,478-626DA34,WELT CAM (L),325,0,0,,0
2025/10/08,2025/10/01,2025/09/24,2025103,E000096492,478-627AA33,TUCK CAM (H),22,0,16,,22
2025/10/08,2025/10/01,2025/09/24,2025103,E000096493,478-628AA33,TUCK CAM (L),22,0,21,,22
2025/10/31,2025/10/01,2025/10/31,,E000096731,478-629DA30,TUCK CAM (H),84,84,131,PE-2553329,
2025/11/05,2025/10/01,2025/11/05,,E000096890,478-629DA30,TUCK CAM (H),112,47,47,PE-2553330,
2025/10/31,2025/10/01,2025/10/31,,E000096732,478-630DA30,TUCK CAM (L),84,84,109,PE-2553332,
2025/11/05,2025/10/01,2025/11/05,,E000096891,478-630DA30,TUCK CAM (L),112,25,25,PE-2553333,
2025/10/31,2025/10/01,2025/10/31,,E000096733,478-631DA30,WELT CAM (H),63,14,14,PE-2553335,
2025/11/05,2025/10/01,2025/11/05,,E000096892,478-631DA30,WELT CAM (H),84,0,0,PE-2553336,
2025/11/20,2025/10/01,2025/11/06,2025116,E000097120,478-631DA34,WELT CAM (H),75,75,108,,0
2025/11/25,2025/10/01,2025/11/10,2025117,E000097133,478-631DA34,WELT CAM (H),75,33,33,,0
2025/10/31,2025/10/01,2025/10/31,,E000096734,478-632DA30,WELT CAM (L),63,26,26,PE-2553338,
2025/11/05,2025/10/01,2025/11/05,,E000096893,478-632DA30,WELT CAM (L),84,0,0,PE-2553339,
2025/11/20,2025/10/01,2025/11/06,2025116,E000097121,478-632DA34,WELT CAM (L),75,75,86,,0
2025/11/25,2025/10/01,2025/11/10,2025117,E000097134,478-632DA34,WELT CAM (L),75,11,11,,0
2024/05/17,2025/10/01,2024/05/01,2024055,E000086084,479-506AA30,NEEDLE GUARD,28,0,122,,28
2025/10/03,2025/10/01,2025/09/18,2025102,E000096508,479-506AA30,NEEDLE GUARD,140,0,122,,140
2025/10/08,2025/10/01,2025/09/24,2025103,E000096547,479-506AA30,NEEDLE GUARD,140,0,122,,140
2025/10/10,2025/10/01,2025/09/26,2025104,E000096578,479-506AA30,NEEDLE GUARD,140,0,122,,140
2025/10/16,2025/10/01,2025/10/01,2025105,E000096609,479-506AA30,NEEDLE GUARD,140,122,122,,0
2025/11/11,2025/10/01,2025/10/27,2025113,E000096939,479-506AA30,NEEDLE GUARD,140,0,0,,0
2025/10/31,2025/10/01,2025/10/31,,E000096738,479-506AA30,NEEDLE GUARD,140,0,0,PF-9386101,
2025/11/18,2025/10/01,2025/11/04,2025115,E000097019,479-506AA30,NEEDLE GUARD,140,0,0,,0
2025/12/03,2025/10/01,2025/11/18,2025122,E000097711,479-506AA30,NEEDLE GUARD,140,0,0,,0
2025/12/08,2025/10/01,2025/11/21,2025123,E000097760,479-506AA30,NEEDLE GUARD,140,0,0,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000097912,479-506AA30,NEEDLE GUARD,140,0,0,,0
2025/12/17,2025/10/01,2025/12/03,2025126,E000097943,479-506AA30,NEEDLE GUARD,140,0,0,,0
2025/10/08,2025/10/01,2025/09/24,2025103,E000096494,479-506AA33,NEEDLE GUARD,60,0,65,,60
2025/10/21,2025/10/01,2025/10/06,2025106,E000096640,479-506AA34,NEEDLE GUARD,150,119,119,,0
2025/10/24,2025/10/01,2025/10/09,2025107,E000096671,479-506AA34,NEEDLE GUARD,150,0,0,,0
2025/11/20,2025/10/01,2025/11/06,2025116,E000097051,479-506AA34,NEEDLE GUARD,150,0,0,,0
2025/11/25,2025/10/01,2025/11/10,2025117,E000097056,479-506AA34,NEEDLE GUARD,150,0,0,,0
2024/05/17,2025/10/01,2024/05/01,2024055,E000086085,479-506BA30,NEEDLE GUARD,1,0,3,,1
2025/10/03,2025/10/01,2025/09/18,2025102,E000096509,479-506BA30,NEEDLE GUARD,5,0,3,,5
2025/10/08,2025/10/01,2025/09/24,2025103,E000096548,479-506BA30,NEEDLE GUARD,5,0,3,,5
2025/10/10,2025/10/01,2025/09/26,2025104,E000096579,479-506BA30,NEEDLE GUARD,5,0,3,,5
2025/10/16,2025/10/01,2025/10/01,2025105,E000096610,479-506BA30,NEEDLE GUARD,5,3,3,,0
2025/11/11,2025/10/01,2025/10/27,2025113,E000096940,479-506BA30,NEEDLE GUARD,5,0,0,,0
2025/10/31,2025/10/01,2025/10/31,,E000096739,479-506BA30,NEEDLE GUARD,5,0,0,PF-9386101,
2025/11/18,2025/10/01,2025/11/04,2025115,E000097020,479-506BA30,NEEDLE GUARD,5,0,0,,0
2025/12/03,2025/10/01,2025/11/18,2025122,E000097712,479-506BA30,NEEDLE GUARD,5,0,0,,0
2025/12/08,2025/10/01,2025/11/21,2025123,E000097761,479-506BA30,NEEDLE GUARD,5,0,0,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000097913,479-506BA30,NEEDLE GUARD,5,0,0,,0
2025/12/17,2025/10/01,2025/12/03,2025126,E000097944,479-506BA30,NEEDLE GUARD,5,0,0,,0
2025/10/08,2025/10/01,2025/09/24,2025103,E000096495,479-506BA33,NEEDLE GUARD,2,0,11,,2
2025/10/21,2025/10/01,2025/10/06,2025106,E000096641,479-506BA34,NEEDLE GUARD,5,0,24,,5
2025/10/24,2025/10/01,2025/10/09,2025107,E000096672,479-506BA34,NEEDLE GUARD,5,0,24,,5
2025/11/20,2025/10/01,2025/11/06,2025116,E000097052,479-506BA34,NEEDLE GUARD,5,5,24,,0
2025/11/25,2025/10/01,2025/11/10,2025117,E000097057,479-506BA34,NEEDLE GUARD,5,5,19,,0
2024/05/17,2025/10/01,2024/05/01,2024055,E000086086,479-511AA30,STITCH CAM,57,0,512,,57
2025/10/03,2025/10/01,2025/09/18,2025102,E000096510,479-511AA30,STITCH CAM,285,0,512,,285
2025/10/08,2025/10/01,2025/09/24,2025103,E000096549,479-511AA30,STITCH CAM,285,0,512,,285
2025/10/10,2025/10/01,2025/09/26,2025104,E000096580,479-511AA30,STITCH CAM,285,0,512,,285
2025/10/16,2025/10/01,2025/10/01,2025105,E000096611,479-511AA30,STITCH CAM,285,285,512,,0
2025/10/21,2025/10/01,2025/10/06,2025106,E000096642,479-511AA30,STITCH CAM,305,227,227,,0
2025/10/24,2025/10/01,2025/10/09,2025107,E000096673,479-511AA30,STITCH CAM,305,0,0,,0
2025/11/11,2025/10/01,2025/10/27,2025113,E000096941,479-511AA30,STITCH CAM,285,0,0,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097021,479-511AA30,STITCH CAM,285,0,0,,0
2025/12/03,2025/10/01,2025/11/18,2025122,E000097713,479-511AA30,STITCH CAM,285,0,0,,0
2025/12/08,2025/10/01,2025/11/21,2025123,E000097762,479-511AA30,STITCH CAM,285,0,0,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000097914,479-511AA30,STITCH CAM,285,0,0,,0
2025/12/17,2025/10/01,2025/12/03,2025126,E000097945,479-511AA30,STITCH CAM,285,0,0,,0
2024/05/17,2025/10/01,2024/05/01,2024055,E000086087,479-511BA30,STITCH CAM,112,0,635,,112
2025/10/03,2025/10/01,2025/09/18,2025102,E000096511,479-511BA30,STITCH CAM,560,0,635,,560
2025/10/08,2025/10/01,2025/09/24,2025103,E000096550,479-511BA30,STITCH CAM,560,0,635,,560
2025/10/10,2025/10/01,2025/09/26,2025104,E000096581,479-511BA30,STITCH CAM,560,560,635,,0
2025/10/16,2025/10/01,2025/10/01,2025105,E000096612,479-511BA30,STITCH CAM,560,75,75,,0
2025/10/21,2025/10/01,2025/10/06,2025106,E000096643,479-511BA30,STITCH CAM,600,0,0,,0
2025/10/24,2025/10/01,2025/10/09,2025107,E000096674,479-511BA30,STITCH CAM,600,0,0,,0
2025/11/11,2025/10/01,2025/10/27,2025113,E000096942,479-511BA30,STITCH CAM,560,0,0,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097022,479-511BA30,STITCH CAM,560,0,0,,0
2025/12/03,2025/10/01,2025/11/18,2025122,E000097714,479-511BA30,STITCH CAM,560,0,0,,0
2025/12/08,2025/10/01,2025/11/21,2025123,E000097763,479-511BA30,STITCH CAM,560,0,0,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000097915,479-511BA30,STITCH CAM,560,0,0,,0
2025/12/17,2025/10/01,2025/12/03,2025126,E000097946,479-511BA30,STITCH CAM,560,0,0,,0
2025/10/17,2025/10/01,2025/10/17,,E000096496,479-511BA36,STITCH CAM,1270,103,103,PE-2535913,
2024/05/17,2025/10/01,2024/05/01,2024055,E000086088,479-512AA30,RAISING CAM,113,0,395,,113
2025/10/03,2025/10/01,2025/09/18,2025102,E000096512,479-512AA30,RAISING CAM,565,0,395,,565
2025/10/08,2025/10/01,2025/09/24,2025103,E000096551,479-512AA30,RAISING CAM,565,0,395,,565
2025/10/10,2025/10/01,2025/09/26,2025104,E000096582,479-512AA30,RAISING CAM,565,0,395,,565
2025/10/16,2025/10/01,2025/10/01,2025105,E000096613,479-512AA30,RAISING CAM,565,395,395,,0
2025/11/11,2025/10/01,2025/10/27,2025113,E000096943,479-512AA30,RAISING CAM,565,0,0,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097023,479-512AA30,RAISING CAM,565,0,0,,0
2025/12/03,2025/10/01,2025/11/18,2025122,E000097715,479-512AA30,RAISING CAM,565,0,0,,0
2025/12/08,2025/10/01,2025/11/21,2025123,E000097764,479-512AA30,RAISING CAM,565,0,0,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000097916,479-512AA30,RAISING CAM,565,0,0,,0
2025/12/17,2025/10/01,2025/12/03,2025126,E000097947,479-512AA30,RAISING CAM,565,0,0,,0
2025/10/21,2025/10/01,2025/10/06,2025106,E000096644,479-512AA34,RAISING CAM,605,258,258,,0
2025/10/24,2025/10/01,2025/10/09,2025107,E000096675,479-512AA34,RAISING CAM,605,0,0,,0
2024/05/17,2025/10/01,2024/05/01,2024055,E000086089,479-513AB30,GATE CAM,2,0,28,,2
2025/10/03,2025/10/01,2025/09/18,2025102,E000096513,479-513AB30,GATE CAM,10,0,28,,10
2025/10/08,2025/10/01,2025/09/24,2025103,E000096552,479-513AB30,GATE CAM,10,0,28,,10
2025/10/10,2025/10/01,2025/09/26,2025104,E000096583,479-513AB30,GATE CAM,10,0,28,,10
2025/10/16,2025/10/01,2025/10/01,2025105,E000096614,479-513AB30,GATE CAM,10,0,28,,10
2025/11/11,2025/10/01,2025/10/27,2025113,E000096944,479-513AB30,GATE CAM,10,10,28,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097024,479-513AB30,GATE CAM,10,10,18,,0
2025/12/03,2025/10/01,2025/11/18,2025122,E000097716,479-513AB30,GATE CAM,10,8,8,,0
2025/12/08,2025/10/01,2025/11/21,2025123,E000097765,479-513AB30,GATE CAM,10,0,0,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000097917,479-513AB30,GATE CAM,10,0,0,,0
2025/12/17,2025/10/01,2025/12/03,2025126,E000097948,479-513AB30,GATE CAM,10,0,0,,0
2025/10/21,2025/10/01,2025/10/06,2025106,E000096645,479-513AB34,GATE CAM,10,10,12,,0
2025/10/24,2025/10/01,2025/10/09,2025107,E000096676,479-513AB34,GATE CAM,10,2,2,,0
2024/05/17,2025/10/01,2024/05/01,2024055,E000086090,479-513BB30,GATE CAM,2,0,19,,2
2025/10/03,2025/10/01,2025/09/18,2025102,E000096514,479-513BB30,GATE CAM,10,0,19,,10
2025/10/08,2025/10/01,2025/09/24,2025103,E000096553,479-513BB30,GATE CAM,10,0,19,,10
2025/10/10,2025/10/01,2025/09/26,2025104,E000096584,479-513BB30,GATE CAM,10,0,19,,10
2025/10/16,2025/10/01,2025/10/01,2025105,E000096615,479-513BB30,GATE CAM,10,0,19,,10
2025/11/11,2025/10/01,2025/10/27,2025113,E000096945,479-513BB30,GATE CAM,10,10,19,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097025,479-513BB30,GATE CAM,10,9,9,,0
2025/12/03,2025/10/01,2025/11/18,2025122,E000097717,479-513BB30,GATE CAM,10,0,0,,0
2025/12/08,2025/10/01,2025/11/21,2025123,E000097766,479-513BB30,GATE CAM,10,0,0,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000097918,479-513BB30,GATE CAM,10,0,0,,0
2025/12/17,2025/10/01,2025/12/03,2025126,E000097949,479-513BB30,GATE CAM,10,0,0,,0
2025/10/21,2025/10/01,2025/10/06,2025106,E000096646,479-513BB34,GATE CAM,10,0,16,,10
2025/10/24,2025/10/01,2025/10/09,2025107,E000096677,479-513BB34,GATE CAM,10,0,16,,10
2024/05/17,2025/10/01,2024/05/01,2024055,E000086091,479-514AA30,WELT CAM,16,0,95,,16
2025/10/03,2025/10/01,2025/09/18,2025102,E000096515,479-514AA30,WELT CAM,80,0,95,,80
2025/10/08,2025/10/01,2025/09/24,2025103,E000096554,479-514AA30,WELT CAM,80,0,95,,80
2025/10/10,2025/10/01,2025/09/26,2025104,E000096585,479-514AA30,WELT CAM,80,0,95,,80
2025/10/16,2025/10/01,2025/10/01,2025105,E000096616,479-514AA30,WELT CAM,80,0,95,,80
2025/11/11,2025/10/01,2025/10/27,2025113,E000096946,479-514AA30,WELT CAM,80,80,95,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097026,479-514AA30,WELT CAM,80,15,15,,0
2025/12/03,2025/10/01,2025/11/18,2025122,E000097718,479-514AA30,WELT CAM,80,0,0,,0
2025/12/08,2025/10/01,2025/11/21,2025123,E000097767,479-514AA30,WELT CAM,80,0,0,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000097919,479-514AA30,WELT CAM,80,0,0,,0
2025/12/17,2025/10/01,2025/12/03,2025126,E000097950,479-514AA30,WELT CAM,80,0,0,,0
2025/10/21,2025/10/01,2025/10/06,2025106,E000096647,479-514AA34,WELT CAM,150,0,209,,150
2025/10/24,2025/10/01,2025/10/09,2025107,E000096678,479-514AA34,WELT CAM,150,0,209,,150
2024/05/17,2025/10/01,2024/05/01,2024055,E000086092,479-515AA30,TUCKING CAM,56,0,286,,56
2025/10/03,2025/10/01,2025/09/18,2025102,E000096516,479-515AA30,TUCKING CAM,280,0,286,,280
2025/10/08,2025/10/01,2025/09/24,2025103,E000096555,479-515AA30,TUCKING CAM,280,0,286,,280
2025/10/10,2025/10/01,2025/09/26,2025104,E000096586,479-515AA30,TUCKING CAM,280,0,286,,280
2025/10/16,2025/10/01,2025/10/01,2025105,E000096617,479-515AA30,TUCKING CAM,280,0,286,,280
2025/11/11,2025/10/01,2025/10/27,2025113,E000096947,479-515AA30,TUCKING CAM,280,280,286,,0
2025/11/18,2025/10/01,2025/11/04,2025115,E000097027,479-515AA30,TUCKING CAM,280,6,6,,0
2025/12/03,2025/10/01,2025/11/18,2025122,E000097719,479-515AA30,TUCKING CAM,280,0,0,,0
2025/12/08,2025/10/01,2025/11/21,2025123,E000097768,479-515AA30,TUCKING CAM,280,0,0,,0
2025/12/15,2025/10/01,2025/12/01,2025125,E000097920,479-515AA30,TUCKING CAM,280,0,0,,0
